         395          77   66.0658264       83.6018295    
         396          77   66.2050781       83.7690506    
         397          77
         397          78   66.3442917       83.9362030    
         398          78   66.4834518       84.1032867    
         399          78   66.6225739       84.2702942    
         400          78   66.7616425       84.4372330    
         401          78
         401          79   66.9006653       84.6041031    
         402          79   67.0396423       84.7709045    
         403          79   67.1785736       84.9376373    
         404          79   67.3174591       85.1043015    
         405          79   67.4562988       85.2708969    
         406          79   67.5950928       85.4374237    
         407          79   67.7338409       85.6038818    
         408          79   67.8725433       85.7702789    
         409          79
         409          80   68.0112000       85.9365997    
         410          80   68.1498184       86.1028519    
         411          80   68.2883835       86.2690353    
         412          80   68.4269104       86.4351578    
         413          80   68.5653839       86.6012115    
         414          80   68.7038193       86.7671967    
         415          80   68.8422089       86.9331207    
         416          80   68.9805527       87.0989761    
         417          80   69.1188507       87.2647629    
         418          80   69.2571106       87.4304810    
         419          80
         419          81   69.3953247       87.5961380    
         420          81   69.5334930       87.7617264    
         421          81
         421          82   69.6716156       87.9272537    
         422          82   69.8097000       88.0927200    
         423          82   69.9477386       88.2581177    
         424          82   70.0857315       88.4234467    
         425          82   70.2236862       88.5887070    
         426          82   70.3615875       88.7539062    
         427          82   70.4994583       88.9190445    
         428          82   70.6372833       89.0841217    
         429          82   70.7750626       89.2491379    
         430          82   70.9128036       89.4140854    
         431          82
         431          83   71.0504990       89.5789642    
         432          83   71.1881485       89.7437820    
         433          83
         433          84   71.3257599       89.9085388    
         434          84   71.4633331       90.0732346    
         435          84   71.6008606       90.2378769    
         436          84   71.7383423       90.4024429    
         437          84   71.8757935       90.5669479    
         438          84   72.0131912       90.7313919    
         439          84
         439          85   72.1505508       90.8957825    
         440          85   72.2878723       91.0601120    
         441          85   72.4251480       91.2243729    
         442          85   72.5623856       91.3885651    
         443          85
         443          86   72.6995850       91.5527039    
         444          86   72.8367386       91.7167816    
         445          86   72.9738541       91.8808060    
         446          86   73.1109314       92.0447617    
         447          86   73.2479630       92.2086563    
         448          86   73.3849640       92.3724899    
         449          86
         449          87   73.5219116       92.5362701    
         450          87   73.6588211       92.6999969    
         451          87   73.7957001       92.8636475    
         452          87   73.9325333       93.0272446    
         453          87   74.0693283       93.1907883    
         454          87   74.2060776       93.3542786    
         455          87   74.3427887       93.5177002    
         456          87   74.4794693       93.6810608    
         457          87
         457          88   74.6161041       93.8443680    
         458          88   74.7527008       94.0076218    
         459          88   74.8892517       94.1708145    
         460          88   75.0257721       94.3339386    
         461          88
         461          89   75.1622467       94.4970093    
         462          89   75.2986908       94.6600266    
         463          89
         463          90   75.4350891       94.8229904    
         464          90   75.5714569       94.9858780    
         465          90   75.7077789       95.1487198    
         466          90   75.8440628       95.3115082    
         467          90
         467          91   75.9803085       95.4742432    
         468          91   76.1165161       95.6369095    
         469          91   76.2526855       95.7995224    
         470          91   76.3888168       95.9620895    
         471          91   76.5249176       96.1245956    
         472          91   76.6609726       96.2870331    
         473          91   76.7969971       96.4494247    
         474          91   76.9329758       96.6117706    
         475          91   77.0689163       96.7740479    
         476          91   77.2048264       96.9362640    
         477          91   77.3406906       97.0984344    
         478          91   77.4765244       97.2605591    
         479          91
         479          92   77.6123199       97.4226074    
         480          92   77.7480774       97.5846100    
         481          92   77.8838043       97.7465668    
         482          92   78.0194778       97.9084625    
         483          92   78.1551285       98.0702972    
         484          92   78.2907410       98.2320862    
         485          92   78.4263153       98.3938293    
         486          92   78.5618515       98.5554962    
         487          92
         487          93   78.6973572       98.7171173    
         488          93   78.8328171       98.8786926    
         489          93   78.9682465       99.0402069    
         490          93   79.1036377       99.2016678    
         491          93
         491          94   79.2389984       99.3630829    
         492          94   79.3743134       99.5244446    
         493          94   79.5095978       99.6857376    
         494          94   79.6448441       99.8469925    
         495          94   79.7800598       100.008202    
         496          94   79.9152374       100.169334    
         497          94   80.0503845       100.330429    
         498          94   80.1854935       100.491486    
         499          94
         499          95   80.3205643       100.652466    
         500          95   80.4555969       100.813400    
